,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,0_stop,1_stop,2_stop,3_stop,4_stop,5_stop,6_stop,7_stop,8_stop,9_stop,10_stop,11_stop,12_stop,13_stop,14_stop,15_stop,16_stop,17_stop,18_stop,19_stop,20_stop,21_stop,22_stop,23_stop,24_stop,25_stop,26_stop,27_stop,28_stop,29_stop,30_stop,31_stop,32_stop,33_stop,34_stop,35_stop,36_stop,37_stop,38_stop,39_stop,40_stop,41_stop,42_stop,43_stop,44_stop,45_stop,46_stop,47_stop,48_stop,49_stop,restart_time
44,219.99999999999966,222.69999999999965,224.19999999999965,226.89999999999964,229.59999999999962,232.2999999999996,234.9999999999996,237.6999999999996,240.39999999999958,243.09999999999957,245.79999999999956,247.29999999999956,249.99999999999955,252.69999999999953,255.39999999999952,258.0999999999995,259.5999999999995,262.2999999999995,264.9999999999995,267.6999999999995,270.39999999999947,273.09999999999945,275.79999999999944,278.49999999999943,281.1999999999994,283.8999999999994,286.5999999999994,289.2999999999994,291.9999999999994,294.69999999999936,297.39999999999935,300.09999999999934,302.79999999999933,305.4999999999993,308.1999999999993,310.8999999999993,313.5999999999993,316.2999999999993,318.99999999999926,320.49999999999926,321.99999999999926,324.69999999999925,327.39999999999924,330.0999999999992,331.5999999999992,334.2999999999992,336.9999999999992,338.4999999999992,341.1999999999992,343.8999999999992,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,346.59999999999917
45,224.99999999999963,226.49999999999963,229.19999999999962,231.8999999999996,234.5999999999996,237.29999999999959,239.99999999999957,242.69999999999956,245.39999999999955,248.09999999999954,250.79999999999953,253.49999999999952,256.19999999999953,258.8999999999995,261.5999999999995,264.2999999999995,266.9999999999995,269.6999999999995,272.39999999999947,275.09999999999945,277.79999999999944,280.49999999999943,283.1999999999994,284.6999999999994,287.3999999999994,290.0999999999994,292.7999999999994,295.4999999999994,298.19999999999936,300.89999999999935,303.59999999999934,305.09999999999934,307.79999999999933,310.4999999999993,313.1999999999993,314.6999999999993,317.3999999999993,320.0999999999993,322.7999999999993,325.49999999999926,326.99999999999926,329.69999999999925,332.39999999999924,335.0999999999992,336.5999999999992,339.2999999999992,341.9999999999992,344.6999999999992,347.3999999999992,350.09999999999917,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,352.79999999999916
46,229.9999999999996,231.4999999999996,234.1999999999996,236.89999999999958,239.59999999999957,242.29999999999956,244.99999999999955,247.69999999999953,250.39999999999952,253.0999999999995,255.7999999999995,258.4999999999995,261.1999999999995,263.89999999999947,266.59999999999945,269.29999999999944,271.99999999999943,274.6999999999994,277.3999999999994,280.0999999999994,282.7999999999994,284.2999999999994,285.7999999999994,287.2999999999994,289.9999999999994,292.69999999999936,295.39999999999935,298.09999999999934,300.79999999999933,303.4999999999993,306.1999999999993,308.8999999999993,311.5999999999993,314.2999999999993,315.7999999999993,318.49999999999926,321.19999999999925,323.89999999999924,326.5999999999992,329.2999999999992,331.9999999999992,334.6999999999992,337.3999999999992,340.09999999999917,342.79999999999916,345.49999999999915,348.19999999999914,349.69999999999914,352.3999999999991,355.0999999999991,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,357.7999999999991
47,234.99999999999957,237.69999999999956,240.39999999999955,243.09999999999954,245.79999999999953,248.49999999999952,251.1999999999995,253.8999999999995,256.5999999999995,259.2999999999995,261.9999999999995,264.6999999999995,267.39999999999947,270.09999999999945,272.79999999999944,275.49999999999943,278.1999999999994,280.8999999999994,283.5999999999994,285.0999999999994,287.7999999999994,290.4999999999994,291.9999999999994,294.69999999999936,296.19999999999936,298.89999999999935,301.59999999999934,304.29999999999933,306.9999999999993,309.6999999999993,312.3999999999993,315.0999999999993,317.7999999999993,320.49999999999926,323.19999999999925,325.89999999999924,328.5999999999992,331.2999999999992,333.9999999999992,336.6999999999992,339.3999999999992,342.09999999999917,344.79999999999916,347.49999999999915,348.99999999999915,351.69999999999914,354.3999999999991,355.8999999999991,358.5999999999991,361.2999999999991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,363.9999999999991
48,239.99999999999955,242.69999999999953,245.39999999999952,248.0999999999995,250.7999999999995,253.4999999999995,256.1999999999995,258.89999999999947,261.59999999999945,264.29999999999944,266.99999999999943,269.6999999999994,272.3999999999994,275.0999999999994,277.7999999999994,280.4999999999994,283.19999999999936,285.89999999999935,288.59999999999934,291.29999999999933,293.9999999999993,296.6999999999993,299.3999999999993,302.0999999999993,304.7999999999993,307.49999999999926,310.19999999999925,312.89999999999924,315.5999999999992,318.2999999999992,319.7999999999992,322.4999999999992,325.1999999999992,327.8999999999992,329.3999999999992,332.09999999999917,334.79999999999916,337.49999999999915,340.19999999999914,342.8999999999991,344.3999999999991,347.0999999999991,348.5999999999991,351.2999999999991,353.9999999999991,356.6999999999991,359.39999999999907,362.09999999999906,364.79999999999905,367.49999999999903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,370.199999999999
49,244.99999999999952,247.6999999999995,250.3999999999995,253.09999999999948,255.79999999999947,258.4999999999995,261.1999999999995,263.89999999999947,266.59999999999945,269.29999999999944,271.99999999999943,274.6999999999994,277.3999999999994,280.0999999999994,282.7999999999994,285.4999999999994,288.19999999999936,290.89999999999935,293.59999999999934,296.29999999999933,298.9999999999993,300.4999999999993,303.1999999999993,305.8999999999993,308.5999999999993,311.2999999999993,313.99999999999926,316.69999999999925,319.39999999999924,322.0999999999992,324.7999999999992,327.4999999999992,330.1999999999992,332.8999999999992,334.3999999999992,337.09999999999917,339.79999999999916,342.49999999999915,345.19999999999914,347.8999999999991,349.3999999999991,352.0999999999991,354.7999999999991,356.2999999999991,357.7999999999991,360.4999999999991,363.1999999999991,365.89999999999907,367.39999999999907,370.09999999999906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,372.79999999999905
50,249.9999999999995,252.69999999999948,255.39999999999947,258.09999999999945,260.79999999999944,263.49999999999943,266.1999999999994,268.8999999999994,271.5999999999994,274.2999999999994,276.9999999999994,279.69999999999936,282.39999999999935,285.09999999999934,287.79999999999933,290.4999999999993,293.1999999999993,295.8999999999993,298.5999999999993,301.2999999999993,303.99999999999926,306.69999999999925,309.39999999999924,312.0999999999992,314.7999999999992,317.4999999999992,318.9999999999992,321.6999999999992,324.3999999999992,327.09999999999917,329.79999999999916,332.49999999999915,335.19999999999914,336.69999999999914,339.3999999999991,342.0999999999991,344.7999999999991,347.4999999999991,350.1999999999991,352.89999999999907,354.39999999999907,355.89999999999907,358.59999999999906,361.29999999999905,363.99999999999903,366.699999999999,369.399999999999,372.099999999999,374.799999999999,377.499999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,380.19999999999897
51,254.99999999999946,257.6999999999995,260.39999999999947,263.09999999999945,265.79999999999944,268.49999999999943,271.1999999999994,273.8999999999994,276.5999999999994,279.2999999999994,281.9999999999994,284.69999999999936,287.39999999999935,290.09999999999934,292.79999999999933,295.4999999999993,298.1999999999993,300.8999999999993,303.5999999999993,306.2999999999993,308.99999999999926,311.69999999999925,314.39999999999924,317.0999999999992,319.7999999999992,322.4999999999992,323.9999999999992,326.6999999999992,329.3999999999992,332.09999999999917,334.79999999999916,337.49999999999915,340.19999999999914,342.8999999999991,344.3999999999991,345.8999999999991,348.5999999999991,351.2999999999991,353.9999999999991,356.6999999999991,358.1999999999991,360.89999999999907,363.59999999999906,366.29999999999905,368.99999999999903,371.699999999999,374.399999999999,377.099999999999,379.799999999999,382.499999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,385.19999999999897
52,259.9999999999995,262.6999999999995,265.39999999999947,268.09999999999945,270.79999999999944,273.49999999999943,276.1999999999994,278.8999999999994,281.5999999999994,284.2999999999994,286.9999999999994,289.69999999999936,292.39999999999935,295.09999999999934,297.79999999999933,300.4999999999993,303.1999999999993,305.8999999999993,308.5999999999993,311.2999999999993,313.99999999999926,316.69999999999925,319.39999999999924,322.0999999999992,324.7999999999992,327.4999999999992,330.1999999999992,331.6999999999992,333.1999999999992,334.6999999999992,337.3999999999992,340.09999999999917,342.79999999999916,345.49999999999915,348.19999999999914,350.8999999999991,353.5999999999991,356.2999999999991,358.9999999999991,361.6999999999991,363.1999999999991,364.6999999999991,367.39999999999907,370.09999999999906,372.79999999999905,375.49999999999903,378.199999999999,380.899999999999,383.599999999999,385.099999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,387.799999999999
53,264.99999999999943,267.6999999999994,270.3999999999994,273.0999999999994,275.7999999999994,278.4999999999994,281.19999999999936,283.89999999999935,286.59999999999934,289.29999999999933,291.9999999999993,294.6999999999993,297.3999999999993,300.0999999999993,302.7999999999993,305.49999999999926,308.19999999999925,309.69999999999925,312.39999999999924,315.0999999999992,317.7999999999992,320.4999999999992,323.1999999999992,325.8999999999992,328.59999999999917,331.29999999999916,332.79999999999916,335.49999999999915,338.19999999999914,339.69999999999914,342.3999999999991,345.0999999999991,347.7999999999991,350.4999999999991,351.9999999999991,354.6999999999991,357.39999999999907,360.09999999999906,362.79999999999905,365.49999999999903,368.199999999999,370.899999999999,373.599999999999,376.299999999999,378.999999999999,381.69999999999897,384.39999999999895,387.09999999999894,389.79999999999893,392.4999999999989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,395.1999999999989
54,268.7999999999995,271.4999999999995,274.1999999999995,276.89999999999947,279.59999999999945,282.29999999999944,284.99999999999943,287.6999999999994,290.3999999999994,293.0999999999994,295.7999999999994,298.4999999999994,301.19999999999936,303.89999999999935,306.59999999999934,309.29999999999933,311.9999999999993,314.6999999999993,317.3999999999993,318.8999999999993,321.5999999999993,324.2999999999993,326.99999999999926,329.69999999999925,332.39999999999924,333.89999999999924,336.5999999999992,338.0999999999992,339.5999999999992,342.2999999999992,344.9999999999992,347.6999999999992,350.3999999999992,353.09999999999917,355.79999999999916,358.49999999999915,361.19999999999914,363.8999999999991,366.5999999999991,369.2999999999991,370.7999999999991,373.4999999999991,376.1999999999991,378.89999999999907,381.59999999999906,384.29999999999905,386.99999999999903,389.699999999999,392.399999999999,395.099999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,396.599999999999
55,274.9999999999995,277.6999999999995,280.39999999999947,283.09999999999945,285.79999999999944,288.49999999999943,291.1999999999994,293.8999999999994,296.5999999999994,299.2999999999994,301.9999999999994,304.69999999999936,307.39999999999935,310.09999999999934,312.79999999999933,315.4999999999993,318.1999999999993,320.8999999999993,322.3999999999993,325.0999999999993,327.7999999999993,330.49999999999926,333.19999999999925,335.89999999999924,338.5999999999992,341.2999999999992,343.9999999999992,345.4999999999992,346.9999999999992,348.4999999999992,349.9999999999992,352.6999999999992,355.3999999999992,358.09999999999917,360.79999999999916,363.49999999999915,366.19999999999914,368.8999999999991,371.5999999999991,374.2999999999991,375.7999999999991,378.4999999999991,381.1999999999991,383.89999999999907,386.59999999999906,389.29999999999905,391.99999999999903,394.699999999999,397.399999999999,400.099999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402.799999999999
56,279.9999999999995,282.6999999999995,285.39999999999947,288.09999999999945,290.79999999999944,292.29999999999944,294.99999999999943,297.6999999999994,300.3999999999994,303.0999999999994,305.7999999999994,308.4999999999994,311.19999999999936,313.89999999999935,316.59999999999934,319.29999999999933,321.9999999999993,324.6999999999993,327.3999999999993,330.0999999999993,332.7999999999993,335.49999999999926,338.19999999999925,340.89999999999924,343.5999999999992,346.2999999999992,348.9999999999992,350.4999999999992,351.9999999999992,354.6999999999992,357.3999999999992,360.09999999999917,361.59999999999917,363.09999999999917,365.79999999999916,368.49999999999915,371.19999999999914,373.8999999999991,376.5999999999991,379.2999999999991,381.9999999999991,384.6999999999991,387.39999999999907,390.09999999999906,392.79999999999905,395.49999999999903,396.99999999999903,399.699999999999,402.399999999999,403.899999999999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,406.599999999999
57,283.79999999999944,286.49999999999943,289.1999999999994,291.8999999999994,294.5999999999994,297.2999999999994,299.9999999999994,302.69999999999936,305.39999999999935,308.09999999999934,310.79999999999933,313.4999999999993,316.1999999999993,318.8999999999993,321.5999999999993,324.2999999999993,326.99999999999926,329.69999999999925,332.39999999999924,335.0999999999992,337.7999999999992,340.4999999999992,343.1999999999992,345.8999999999992,348.59999999999917,351.29999999999916,352.79999999999916,355.49999999999915,358.19999999999914,359.69999999999914,362.3999999999991,365.0999999999991,366.5999999999991,369.2999999999991,370.7999999999991,373.4999999999991,376.1999999999991,378.89999999999907,381.59999999999906,383.09999999999906,384.59999999999906,386.09999999999906,388.79999999999905,391.49999999999903,392.99999999999903,395.699999999999,398.399999999999,401.099999999999,403.799999999999,406.499999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,409.19999999999897
58,289.99999999999943,292.6999999999994,295.3999999999994,298.0999999999994,300.7999999999994,303.4999999999994,306.19999999999936,308.89999999999935,311.59999999999934,314.29999999999933,316.9999999999993,319.6999999999993,322.3999999999993,325.0999999999993,327.7999999999993,330.49999999999926,333.19999999999925,335.89999999999924,338.5999999999992,341.2999999999992,343.9999999999992,346.6999999999992,349.3999999999992,352.09999999999917,354.79999999999916,357.49999999999915,360.19999999999914,361.69999999999914,364.3999999999991,365.8999999999991,367.3999999999991,370.0999999999991,371.5999999999991,374.2999999999991,375.7999999999991,378.4999999999991,381.1999999999991,383.89999999999907,386.59999999999906,388.09999999999906,390.79999999999905,393.49999999999903,396.199999999999,398.899999999999,401.599999999999,404.299999999999,406.999999999999,408.499999999999,411.19999999999897,412.69999999999897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,415.39999999999895
59,293.79999999999944,296.49999999999943,299.1999999999994,301.8999999999994,304.5999999999994,307.2999999999994,309.9999999999994,312.69999999999936,315.39999999999935,318.09999999999934,320.79999999999933,323.4999999999993,326.1999999999993,328.8999999999993,331.5999999999993,334.2999999999993,336.99999999999926,339.69999999999925,342.39999999999924,345.0999999999992,347.7999999999992,349.2999999999992,351.9999999999992,354.6999999999992,357.3999999999992,360.09999999999917,361.59999999999917,364.29999999999916,365.79999999999916,368.49999999999915,371.19999999999914,373.8999999999991,376.5999999999991,378.0999999999991,379.5999999999991,382.2999999999991,384.9999999999991,387.6999999999991,389.1999999999991,391.89999999999907,393.39999999999907,394.89999999999907,396.39999999999907,397.89999999999907,399.39999999999907,400.89999999999907,403.59999999999906,406.29999999999905,408.99999999999903,411.699999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,414.399999999999
60,299.9999999999994,302.69999999999936,304.19999999999936,306.89999999999935,309.59999999999934,312.29999999999933,314.9999999999993,317.6999999999993,320.3999999999993,323.0999999999993,325.7999999999993,328.49999999999926,331.19999999999925,333.89999999999924,336.5999999999992,339.2999999999992,341.9999999999992,343.4999999999992,346.1999999999992,348.8999999999992,351.59999999999917,354.29999999999916,356.99999999999915,359.69999999999914,362.3999999999991,365.0999999999991,367.7999999999991,369.2999999999991,370.7999999999991,373.4999999999991,376.1999999999991,378.89999999999907,380.39999999999907,381.89999999999907,384.59999999999906,386.09999999999906,388.79999999999905,391.49999999999903,394.199999999999,396.899999999999,398.399999999999,401.099999999999,403.799999999999,406.499999999999,407.999999999999,410.69999999999897,412.19999999999897,413.69999999999897,416.39999999999895,419.09999999999894,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,421.79999999999893
61,303.7999999999994,306.4999999999994,309.19999999999936,311.89999999999935,314.59999999999934,317.29999999999933,319.9999999999993,322.6999999999993,325.3999999999993,328.0999999999993,330.7999999999993,333.49999999999926,336.19999999999925,338.89999999999924,341.5999999999992,344.2999999999992,346.9999999999992,349.6999999999992,352.3999999999992,355.09999999999917,357.79999999999916,360.49999999999915,363.19999999999914,365.8999999999991,368.5999999999991,371.2999999999991,373.9999999999991,375.4999999999991,378.1999999999991,379.6999999999991,382.39999999999907,383.89999999999907,385.39999999999907,386.89999999999907,388.39999999999907,391.09999999999906,393.79999999999905,396.49999999999903,399.199999999999,400.699999999999,402.199999999999,404.899999999999,406.399999999999,409.099999999999,411.799999999999,414.499999999999,417.19999999999897,419.89999999999895,422.59999999999894,425.29999999999893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,427.9999999999989
62,306.39999999999935,309.09999999999934,311.79999999999933,314.4999999999993,317.1999999999993,319.8999999999993,322.5999999999993,325.2999999999993,327.99999999999926,330.69999999999925,333.39999999999924,336.0999999999992,338.7999999999992,341.4999999999992,342.9999999999992,345.6999999999992,348.3999999999992,351.09999999999917,352.59999999999917,355.29999999999916,357.99999999999915,360.69999999999914,363.3999999999991,366.0999999999991,368.7999999999991,371.4999999999991,374.1999999999991,375.6999999999991,377.1999999999991,378.6999999999991,380.1999999999991,381.6999999999991,384.39999999999907,387.09999999999906,388.59999999999906,390.09999999999906,392.79999999999905,394.29999999999905,396.99999999999903,399.699999999999,401.199999999999,402.699999999999,405.399999999999,408.099999999999,410.799999999999,413.499999999999,416.19999999999897,418.89999999999895,421.59999999999894,423.09999999999894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,425.79999999999893
63,312.59999999999934,315.29999999999933,317.9999999999993,320.6999999999993,323.3999999999993,326.0999999999993,328.7999999999993,331.49999999999926,334.19999999999925,336.89999999999924,339.5999999999992,341.0999999999992,343.7999999999992,346.4999999999992,349.1999999999992,351.8999999999992,354.59999999999917,357.29999999999916,358.79999999999916,361.49999999999915,364.19999999999914,366.8999999999991,369.5999999999991,372.2999999999991,374.9999999999991,377.6999999999991,380.39999999999907,383.09999999999906,385.79999999999905,387.29999999999905,388.79999999999905,390.29999999999905,391.79999999999905,393.29999999999905,394.79999999999905,396.29999999999905,397.79999999999905,399.29999999999905,401.99999999999903,404.699999999999,407.399999999999,410.099999999999,412.799999999999,415.499999999999,418.19999999999897,420.89999999999895,423.59999999999894,426.29999999999893,428.9999999999989,431.6999999999989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434.3999999999989
64,316.3999999999993,319.0999999999993,321.7999999999993,324.49999999999926,327.19999999999925,329.89999999999924,332.5999999999992,335.2999999999992,336.7999999999992,339.4999999999992,342.1999999999992,343.6999999999992,346.3999999999992,349.09999999999917,351.79999999999916,354.49999999999915,357.19999999999914,359.8999999999991,362.5999999999991,365.2999999999991,367.9999999999991,370.6999999999991,373.39999999999907,374.89999999999907,377.59999999999906,380.29999999999905,381.79999999999905,384.49999999999903,387.199999999999,389.899999999999,391.399999999999,394.099999999999,395.599999999999,397.099999999999,399.799999999999,402.499999999999,405.19999999999897,407.89999999999895,410.59999999999894,412.09999999999894,413.59999999999894,415.09999999999894,417.79999999999893,420.4999999999989,421.9999999999989,424.6999999999989,426.1999999999989,428.8999999999989,431.5999999999989,434.2999999999989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,436.99999999999886
65,321.3999999999993,324.0999999999993,326.7999999999993,329.49999999999926,332.19999999999925,334.89999999999924,337.5999999999992,340.2999999999992,342.9999999999992,345.6999999999992,348.3999999999992,351.09999999999917,353.79999999999916,356.49999999999915,359.19999999999914,361.8999999999991,364.5999999999991,367.2999999999991,368.7999999999991,371.4999999999991,374.1999999999991,376.89999999999907,379.59999999999906,382.29999999999905,384.99999999999903,387.699999999999,390.399999999999,393.099999999999,395.799999999999,397.299999999999,399.999999999999,401.499999999999,402.999999999999,405.69999999999897,408.39999999999895,409.89999999999895,411.39999999999895,414.09999999999894,416.79999999999893,418.29999999999893,419.79999999999893,421.29999999999893,422.79999999999893,424.29999999999893,426.9999999999989,429.6999999999989,431.1999999999989,433.8999999999989,436.5999999999989,439.2999999999989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,441.99999999999886
